product_code,product_name,section,page,record_type,requirement_scope,property,astm_method,minimum,maximum,note_ref,text,review_status
L,Gasoline blendstocks,3.7,22,note,,,,,,,Delivery test results may vary by the smaller of ASTM reproducibility for a given test or any test tolerance as allowed by state or EPA regulations at the point of delivery.,Source note / supporting table
L,Gasoline blendstocks,3.7,22,note,,,,,,,Additive requirements/restrictions - refer to section 3.2.,Source note / supporting table
L,Gasoline blendstocks,3.7,22,note,,,,,,,Use of these grades is controlled by the RVP calendar.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,23,context,,,,,,,PRODUCT SPECIFICATIONS 3.8.1 SPECIFICATIONS FOR 87 OCTANE INDEX CONVENTIONAL GASOLINE,Source heading
M,Conventional gasoline (87 octane),3.8,23,specification,All / see section,Octane RON,D2699,Report,,,Octane | RON | D2699 | Report |  | ,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,23,specification,All / see section,MON,D2700,82.0,,, | MON | D2700 | 82.0 |  | ,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,23,specification,All / see section,(R+M)/2,,87.0,,, | (R+M)/2 |  | 87.0 |  | ,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,23,specification,All / see section,"Oxygen Content, weight %",D5599,,0.1,1,"Oxygen Content, weight % |  | D5599 |  | 0.1 | 1",Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,23,specification,All / see section,RVP (psi),D5191,,,"2, [N] 8","RVP (psi) |  | D5191 |  |  | 2, [N] 8",Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,23,specification,All / see section,Grades,,,Without Ethanol,With Ethanol,Grades |  |  |  | Without Ethanol | With Ethanol,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,23,specification,All / see section,"M2,2M",,,9.0,X,"M2,2M |  |  |  | 9.0 | X",Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,23,specification,All / see section,"M3,3M",,,11.5,X,"M3,3M |  |  |  | 11.5 | X",Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,23,specification,All / see section,"M4,4M",,,13.5,X,"M4,4M |  |  |  | 13.5 | X",Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,23,specification,All / see section,"M5,5M",,,15.0,X,"M5,5M |  |  |  | 15.0 | X",Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,23,note,,,,,,,Suitable for the special RVP provisions for ethanol blends that contain 9 and 10 vol % ethanol.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,23,note,,,,,,,The use of this gasoline to manufacture a gasoline-ethanol blend containing anything other than between 9 and 10 volume percent ethanol may cause a summertime RVP violation.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,23,note,,,,,,,Heavy Metals are not allowed to be present.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,23,note,,,,,,,Additive requirements/restrictions - refer to section 3.2.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,23,note,,,,,,,"This is a base gasoline, not for sale to the ultimate consumer.",Source note / supporting table
M,Conventional gasoline (87 octane),3.8,23,note,,,,,,,Any gasoline exhibiting an offensive odor and/or poses a personal health hazard will not be accepted for shipment.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,23,note,,,,,,,Any gasoline containing more than 0.50 wt. % of dicyclopentadiene will not be accepted for shipment.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,23,note,,,,,,,The referee method will be based on a gas chromatograph test.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,23,note,,,,,,,Delivery test results may vary by the smaller of ASTM reproducibility for a given test or any test tolerance as allowed by state or EPA regulations at the point of delivery.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,24,context,,,,,,,PRODUCT SPECIFICATIONS 3.8.2 SPECIFICATIONS FOR 87 OCTANE INDEX CONVENTIONAL GASOLINE,Source heading
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,"Benzene, vol.%",D3606,,3.8,[N]2,"Benzene, vol.% | D3606 |  | 3.8 | [N]2",Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,Color,,,Undyed,,Color |  |  | Undyed | ,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,Corrosion (Cu) 3 hrs @122oF (50oC),D130,,1,,Corrosion (Cu) 3 hrs @122oF (50oC) | D130 |  | 1 | ,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,Corrosion (Ag) 3 hrs @122oF (50oC),D7671,,1,,Corrosion (Ag) 3 hrs @122oF (50oC) | D7671 |  | 1 | ,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,Doctor test,D4952,Negative (sweet),,4,Doctor test | D4952 | Negative (sweet) |  | 4,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,"Mercaptan sulfur, wt.%",D3227,,0.002,,"Mercaptan sulfur, wt.% | D3227 |  | 0.002 | ",Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,Solvent Washed Gum mg/100 ml,D381,,4,,Solvent Washed Gum mg/100 ml | D381 |  | 4 | ,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,Gravity oAPI at 60oF,D4052,Report,,,Gravity oAPI at 60oF | D4052 | Report |  | ,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,Oxidation stability-minutes,D525,240,,,Oxidation stability-minutes | D525 | 240 |  | ,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,"Phosphorous, gms/gal",D3231,,0.004,,"Phosphorous, gms/gal | D3231 |  | 0.004 | ",Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,Sulfur (ppmwt),D2622,,80,5,Sulfur (ppmwt) | D2622 |  | 80 | 5,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,,[C] or equivalent,,,, | [C] or equivalent |  |  | ,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Fungible only,Nace Corrosion,TM0172,B+ (Origin),,,Nace Corrosion | TM0172 | B+ (Origin) |  | ,Table extracted; verify merged cells and revision markings
M,Conventional gasoline (87 octane),3.8,24,specification,Grade volatility chart,Grade M2,D4814 / D86 / D5188,,,,M2 | 1250 | 70(158) | 77(170) | 121(250) | 190(374) | 221(430) | 56(133),Chart column alignment must be checked against PDF
M,Conventional gasoline (87 octane),3.8,24,specification,Grade volatility chart,Grade M3,D4814 / D86 / D5188,,,,M3 | 1230 | 60(140) | 77(170) | 116(240) | 185(365) | 221(430) | 51(124),Chart column alignment must be checked against PDF
M,Conventional gasoline (87 octane),3.8,24,specification,Grade volatility chart,Grade M4,D4814 / D86 / D5188,,,,M4 | 1220 | 55(131) | 77(170) | 113(235) | 185(365) | 221(430) | 47(116),Chart column alignment must be checked against PDF
M,Conventional gasoline (87 octane),3.8,24,specification,Grade volatility chart,Grade M5,D4814 / D86 / D5188,,,,M5 | 1200 | 50(122) | 77(170) | 110(230) | 185(365) | 221(430) | 41(105),Chart column alignment must be checked against PDF
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,1. Non-oxygenated is defined as having no more than 0.1 wt.% oxygen. The use of oxygenated and/or non-hydrocarbon blending components in these grades is prohibited.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,"2. For products blended to meet EPA tests must be performed in accordance with the procedures described in 40 CFR, 1090 Subpart N [N] and Subpart C.",Source note / supporting table
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,3. Mercaptan Sulfur waived if fuel is negative by Doctor test.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,4. Computer and Linear methods may be used to determine V/L value.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,"5. Refer to 40 CFR 1090 Subpart N. Alternative sulfur test methods, ASTM D 5453 and D 7039, may be used according to federal and state regulations.",Source note / supporting table
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,6. Bengal will accept test methods results that are listed in ASTM D4814 for all tests. Test methods listed in the table above are considered referee methods by Bengal Pipeline. Referee methods apply for any disputes.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,7. Use of these grades is controlled by the RVP calendar.,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,[N] 8. Summer RVP MUST be checked using EPA formula as 40 CFR 1090.1355,Source note / supporting table
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,1. Non-oxygenated is defined as having no more than 0.1 wt.% oxygen. The use of oxygenated and/or non-hydrocarbon,Extracted narrative; verify continuation
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,"2. For products blended to meet EPA tests must be performed in accordance with the procedures described in 40 CFR,",Extracted narrative; verify continuation
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,3. Mercaptan Sulfur waived if fuel is negative by Doctor test.,Extracted narrative; verify continuation
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,4. Computer and Linear methods may be used to determine V/L value.,Extracted narrative; verify continuation
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,"5. Refer to 40 CFR 1090 Subpart N. Alternative sulfur test methods, ASTM D 5453 and D 7039, may be used according to",Extracted narrative; verify continuation
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,6. Bengal will accept test methods results that are listed in ASTM D4814 for all tests. Test methods listed in the table,Extracted narrative; verify continuation
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,7. Use of these grades is controlled by the RVP calendar.,Extracted narrative; verify continuation
M,Conventional gasoline (87 octane),3.8,24,note,,,,,,,[N] 8. Summer RVP MUST be checked using EPA formula as 40 CFR 1090.1355,Extracted narrative; verify continuation
V,Conventional gasoline (93 octane),3.9,25,context,,,,,,,PRODUCT SPECIFICATIONS 3.9.1 SPECIFICATIONS FOR 93 OCTANE INDEX CONVENTIONAL GASOLINE,Source heading
V,Conventional gasoline (93 octane),3.9,25,specification,All / see section,Octane RON,D2699,Report,,,Octane | RON | D2699 | Report |  |  | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,25,specification,All / see section,MON,D2700,Report,,, | MON | D2700 | Report |  |  | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,25,specification,All / see section,(R+M)/2,93.0,,,, | (R+M)/2 |  | 93.0 |  |  | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,25,specification,All / see section,"Oxygen Content, weight %",D5599,,0.1,1,"Oxygen Content, weight % |  | D5599 |  | 0.1 | 1 | ",Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,25,specification,All / see section,RVP (psi),D5191,,,"2, [N] 8","RVP (psi) |  | D5191 |  |  | 2, [N] 8 | ",Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,25,specification,All / see section,Grades,,Without Ethanol,With Ethanol,,Grades |  |  |  | Without Ethanol | With Ethanol | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,25,specification,All / see section,"V2,2V",,9.0,X,,"V2,2V |  |  |  | 9.0 | X | ",Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,25,specification,All / see section,"V3,3V",,11.5,X,,"V3,3V |  |  |  | 11.5 | X | ",Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,25,specification,All / see section,"V4,4V",,13.5,X,,"V4,4V |  |  |  | 13.5 | X | ",Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,25,specification,All / see section,"V5,5V",,15.0,X,,"V5,5V |  |  |  | 15.0 | X | ",Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,25,note,,,,,,,Suitable for the special RVP provisions for ethanol blends that contain 9 and 10 vol % ethanol.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,25,note,,,,,,,The use of this gasoline to manufacture a gasoline-ethanol blend containing anything other than between 9 and 10 volume percent ethanol may cause a summertime RVP violation.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,25,note,,,,,,,Heavy Metals are not allowed to be present.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,25,note,,,,,,,Additive requirements/restrictions - refer to section 3.2.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,25,note,,,,,,,"This is a base gasoline, not for sale to the ultimate consumer.",Source note / supporting table
V,Conventional gasoline (93 octane),3.9,25,note,,,,,,,Any gasoline exhibiting an offensive odor and/or poses a personal health hazard will not be accepted for shipment.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,25,note,,,,,,,Any gasoline containing more than 0.50 wt. % of dicyclopentadiene will not be accepted for shipment.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,25,note,,,,,,,The referee method will be based on a gas chromatograph test.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,25,note,,,,,,,Delivery test results may vary by the smaller of ASTM reproducibility for a given test or any test tolerance as allowed by state or EPA regulations at the point of delivery.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,26,context,,,,,,,PRODUCT SPECIFICATIONS 3.9.2 SPECIFICATIONS FOR 93 OCTANE INDEX CONVENTIONAL GASOLINE,Source heading
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,"Benzene, vol.%",D3606,,3.8,[N]2,"Benzene, vol.% | D3606 |  | 3.8 | [N]2",Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,Color,,,Undyed,,Color |  |  | Undyed | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,Corrosion (Cu) 3 hrs @122oF (50oC),D130,,1,,Corrosion (Cu) 3 hrs @122oF (50oC) | D130 |  | 1 | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,Corrosion (Ag) 3 hrs @122oF (50oC),D7671,,1,,Corrosion (Ag) 3 hrs @122oF (50oC) | D7671 |  | 1 | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,Doctor test,D4952,Negative (sweet),,3,Doctor test | D4952 | Negative (sweet) |  | 3,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,"Mercaptan sulfur, wt.%",D3227,,0.002,,"Mercaptan sulfur, wt.% | D3227 |  | 0.002 | ",Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,Solvent Washed Gum mg/100 ml,D381,,4,,Solvent Washed Gum mg/100 ml | D381 |  | 4 | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,Gravity oAPI at 60oF,D4052,Report,,,Gravity oAPI at 60oF | D4052 | Report |  | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,Oxidation stability-minutes,D525,240,,7,Oxidation stability-minutes | D525 | 240 |  | 7,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,"Phosphorous, gms/gal",D3231,,0.004,,"Phosphorous, gms/gal | D3231 |  | 0.004 | ",Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,Sulfur (ppmwt),D2622,,80,5,Sulfur (ppmwt) | D2622 |  | 80 | 5,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,,[C]or equivalent,,,, | [C]or equivalent |  |  | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,Nace Corrosion,TM0172,B+ (Origin),,,Nace Corrosion | TM0172 | B+ (Origin) |  | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,Volatility:,,,,,Volatility: |  |  |  | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,Driveability Index,D4814,,See Chart,,Driveability Index | D4814 |  | See Chart | ,Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,"Distillation, oC (oF) @ %Evap.",D86,,See Chart,,"Distillation, oC (oF) @ %Evap. | D86 |  | See Chart | ",Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Fungible only,"Vapor/Liquid Ratio (V/L), oC (oF) @ 20",D5188,,See Chart,4,"Vapor/Liquid Ratio (V/L), oC (oF) @ 20 | D5188 |  | See Chart | 4",Table extracted; verify merged cells and revision markings
V,Conventional gasoline (93 octane),3.9,26,specification,Grade volatility chart,Grade V2,D4814 / D86 / D5188,,,,V2 | 1250 | 70(158) | 77(170) | 121(250) | 190(374) | 221(430) | 56(133),Chart column alignment must be checked against PDF
V,Conventional gasoline (93 octane),3.9,26,specification,Grade volatility chart,Grade V3,D4814 / D86 / D5188,,,,V3 | 1230 | 60(140) | 77(170) | 116(240) | 185(365) | 221(430) | 51(124),Chart column alignment must be checked against PDF
V,Conventional gasoline (93 octane),3.9,26,specification,Grade volatility chart,Grade V4,D4814 / D86 / D5188,,,,V4 | 1220 | 55(131) | 77(170) | 113(235) | 185(365) | 221(430) | 47(116),Chart column alignment must be checked against PDF
V,Conventional gasoline (93 octane),3.9,26,specification,Grade volatility chart,Grade V5,D4814 / D86 / D5188,,,,V5 | 1200 | 50(122) | 77(170) | 110(230) | 185(365) | 221(430) | 41(105),Chart column alignment must be checked against PDF
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,1. Non-oxygenated is defined as having no more than 0.1 wt.% oxygen. The use of oxygenated and/or non-hydrocarbon blending components in these grades is prohibited.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,"2. For products blended to meet EPA tests must be performed in accordance with the procedures described in 40 CFR, 1090 Subpart N [N] and Subpart C.",Source note / supporting table
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,3. Mercaptan Sulfur waived if fuel is negative by Doctor test.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,4. Computer and Linear methods may be used to determine V/L value.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,"5. Refer to 40 CFR 1090 Subpart N. Alternative sulfur test methods, ASTM D 5453 and D 7039, may be used according to federal and state regulations.",Source note / supporting table
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,6. Bengal will accept test methods results that are listed in ASTM D4814 for all tests. Test methods listed in the table above are considered referee methods by Bengal Pipeline. Referee methods apply for any disputes.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,7. Use of these grades is controlled by the RVP calendar.,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,[N] 8. Summer RVP MUST be checked using EPA formula as 40 CFR 1090.1355,Source note / supporting table
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,1. Non-oxygenated is defined as having no more than 0.1 wt.% oxygen. The use of oxygenated and/or non-hydrocarbon,Extracted narrative; verify continuation
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,"2. For products blended to meet EPA tests must be performed in accordance with the procedures described in 40 CFR,",Extracted narrative; verify continuation
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,3. Mercaptan Sulfur waived if fuel is negative by Doctor test.,Extracted narrative; verify continuation
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,4. Computer and Linear methods may be used to determine V/L value.,Extracted narrative; verify continuation
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,"5. Refer to 40 CFR 1090 Subpart N. Alternative sulfur test methods, ASTM D 5453 and D 7039, may be used according to",Extracted narrative; verify continuation
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,6. Bengal will accept test methods results that are listed in ASTM D4814 for all tests. Test methods listed in the table,Extracted narrative; verify continuation
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,7. Use of these grades is controlled by the RVP calendar.,Extracted narrative; verify continuation
V,Conventional gasoline (93 octane),3.9,26,note,,,,,,,[N] 8. Summer RVP MUST be checked using EPA formula as 40 CFR 1090.1355,Extracted narrative; verify continuation
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,context,,,,,,,PRODUCT SPECIFICATIONS 3.10.1 SPECIFICATIONS FOR FUNGIBLE UNDYED 15 PPM SULFUR #1 ULSD GRADE 51,Source heading
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,Composition Properties,,,,,Composition Properties |  |  |  |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,"Sulfur, ppmwt",D5453,,11 (origin),4,"Sulfur, ppmwt |  | D5453 |  | 11 (origin) | 4",Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,,D5453,,14 (delivery,, |  | D5453 |  | 14 (delivery | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,Doctor Test,D4952,Negative (Sweet),,5,Doctor Test |  | D4952 | Negative (Sweet) |  | 5,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,"Mercaptan Sulfur, wt.%",D3227,,0.003,,"Mercaptan Sulfur, wt.% |  | D3227 |  | 0.003 | ",Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,"Aromatics, vol.%",D1319,,25,,"Aromatics, vol.% |  | D1319 |  | 25 | ",Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,,D6379,,26.5,, |  | D6379 |  | 26.5 | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,"Acidity total max, mg KOH/g",D3242,,0.1,,"Acidity total max, mg KOH/g |  | D3242 |  | 0.1 | ",Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,Combustion,,,,,Combustion |  |  |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,Net Heat of combustion BTU/Pound,D3338,"18,400",,,"Net Heat of combustion BTU/Pound | D3338 | 18,400 |  | ",Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,"Smoke point, mm OR",D1322,25,,,"Smoke point, mm OR | D1322 | 25 |  | ",Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,"Smoke point, mm and",D1322,18,,,"Smoke point, mm and | D1322 | 18 |  | ",Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,"Naphthalenes, vol.%",D1840,,3,,"Naphthalenes, vol.% | D1840 |  | 3 | ",Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,"Ash, wt%",D482,,0.01,,"Ash, wt% | D482 |  | 0.01 | ",Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,27,specification,All / see section,Burning Quality,D187,Report,,8,Burning Quality | D187 | Report |  | 8,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,context,,,,,,,PRODUCT SPECIFICATIONS 3.10.2 SPECIFICATIONS FOR FUNGIBLE UNDYED 15 PPM SULFUR #1 ULSD GRADE 51,Source heading
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,Thermal Oxidative Stability,D3241,,,,Thermal Oxidative Stability | D3241 |  |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,Test/Control Temperature,,275oC (Origin),,,Test/Control Temperature |  | 275oC (Origin) |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,,,260oC (Delivery),,, |  | 260oC (Delivery) |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,Pres. drop in mm/Hg,,,25,,Pres. drop in mm/Hg |  |  | 25 | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,Tube rating: one of the following requirement shall be met,,,,,Tube rating: one of the following requirement shall be met |  |  |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,"(1) Annex A1 VTR, VTR color code Less tha",n,,<3,,"(1) Annex A1 VTR, VTR color code Less tha | n |  | <3 | ",Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,No Peacock or abnormal color deposits,,,,,No Peacock or abnormal color deposits |  |  |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,(2) Annex A2 ITR or Annex 3 ETR nm,,,85,,(2) Annex A2 ITR or Annex 3 ETR nm |  |  | 85 | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,average over area of 2.5 mm,,,,,average over area of 2.5 mm |  |  |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,Cetane Number,D613,40,6,,Cetane Number | D613 | 40 | 6 | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,Contaminants,,,,,Contaminants |  |  |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,"Existent Gum, mg/100 ml","D381, IP540",,7.0,,"Existent Gum, mg/100 ml | D381, IP540 |  | 7.0 | ",Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,MSEP: Origin,D3948,85,,,MSEP: Origin | D3948 | 85 |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,MSEP: Delivery,D7224,75,,,MSEP: Delivery | D7224 | 75 |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,Color : Origin,D6045,21,,,Color : Origin | D6045 | 21 |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,Color :Delivery,D6045,18,,,Color :Delivery | D6045 | 18 |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,Conductivity,,,,,Conductivity |  |  |  | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,specification,All / see section,Electrical Conductivity pS/m @ 21°C(70°F),D2624,,Report,,Electrical Conductivity pS/m @ 21°C(70°F) | D2624 |  | Report | ,Table extracted; verify merged cells and revision markings
51,Undyed 15 ppm sulfur #1 ULSD,3.10,28,note,,,,,,,1. Product shall be clear and bright and free of suspended matter.,Source note / supporting table
